date,special,prize1,prize2_1,prize2_2,prize3_1,prize3_2,prize3_3,prize3_4,prize3_5,prize3_6,prize4_1,prize4_2,prize4_3,prize4_4,prize5_1,prize5_2,prize5_3,prize5_4,prize5_5,prize5_6,prize6_1,prize6_2,prize6_3,prize7_1,prize7_2,prize7_3,prize7_4
2023-12-30,59380,24170,49908,46745,87619,76344,11483,19853,97310,5180,8176,5498,2068,1389,2264,7126,265,3169,8803,5141,563,723,137,38,64,82,43
2023-12-31,73758,80689,75152,42067,69905,79800,28338,29736,28168,24917,3277,9831,1686,1236,2848,6743,8909,8565,2489,7595,292,586,465,42,82,2,43
2024-01-01,42932,66272,27370,68541,55788,4997,82222,2980,83746,18098,5667,8086,5934,473,1851,1006,384,6131,8065,5365,255,166,353,53,73,45,79
2024-01-02,10956,44230,11435,21121,29001,29348,14423,5075,13469,49804,3705,3839,998,9020,1408,5422,2848,4904,4073,2200,387,850,383,35,44,10,59
2024-01-03,62495,61083,88825,25631,81244,41936,65835,18119,78762,30466,7275,3934,7969,3310,1198,2132,6734,7342,172,3018,920,945,848,61,14,85,25
2024-01-04,10240,34474,50418,44965,9694,12063,98849,11096,80662,43064,1261,9934,1267,7227,113,5320,3130,4972,271,6073,278,247,228,62,12,36,2
2024-01-05,38267,8715,71363,28859,50469,804,1569,47304,36547,91458,5367,6717,9652,1153,9201,2426,2161,8950,6793,5932,11,537,441,96,63,69,45
2024-01-06,72794,84069,21604,16014,4012,40496,62097,7165,85606,43931,8124,4326,2175,2281,9781,2917,303,9824,6836,6036,428,187,412,74,96,58,3
2024-01-07,69618,77903,10601,27302,64369,67113,39541,91989,70398,6419,2465,5299,8705,5568,1279,2671,9902,2142,3112,6408,615,603,561,85,67,75,12
2024-01-08,91089,52095,24298,86032,11702,12468,64339,84213,63964,15587,375,1988,6675,2621,9023,5030,2454,6261,8831,2653,721,356,691,19,77,78,40
2024-01-09,48877,34321,62959,65902,26683,31049,98561,68229,37571,53782,360,5370,3054,4853,4143,7962,1775,2023,455,3683,287,175,670,77,68,8,91
2024-01-10,73732,50059,19807,73809,66964,33254,7140,58867,39737,18690,2491,3655,4882,4833,2714,2679,1364,4418,4801,4632,105,627,143,95,84,83,53
2024-01-11,28285,45785,14065,97397,20245,50613,86575,83291,97109,29793,1447,8321,7343,5081,3322,1578,6731,2390,3687,3549,185,547,711,82,23,28,84
2024-01-12,13113,39786,66200,15781,57716,5600,89058,37477,31125,85815,2872,4210,3055,7656,5975,9865,4483,4984,9833,9996,906,600,547,2,93,53,59
2024-01-13,68586,68404,715,37358,42487,35931,84669,195,50191,47172,7115,9490,6813,5843,4317,2315,7929,3632,1844,6497,990,475,786,17,99,63,85
2024-01-14,91138,42203,16727,62518,40212,38181,55475,98984,20314,5059,8841,4036,947,9799,9576,2316,6534,618,1125,2257,115,313,503,71,91,34,85
2024-01-15,63261,52395,54221,54937,21642,72620,46915,40939,66975,95237,9526,9444,4855,6097,3145,6073,1774,9335,2193,747,934,367,864,94,59,67,21
2024-01-16,95539,74503,37428,62493,55215,62742,75409,13209,28223,2871,3363,5407,6781,8041,3501,3855,6093,3392,6002,4492,236,215,743,90,79,37,58
