date,special,prize1,prize2_1,prize2_2,prize3_1,prize3_2,prize3_3,prize3_4,prize3_5,prize3_6,prize4_1,prize4_2,prize4_3,prize4_4,prize5_1,prize5_2,prize5_3,prize5_4,prize5_5,prize5_6,prize6_1,prize6_2,prize6_3,prize7_1,prize7_2,prize7_3,prize7_4
2024-04-08,30147,37755,61413,89550,20904,51761,51163,31983,91022,78447,5498,3294,6720,2059,4679,615,6473,3807,2132,360,567,190,316,15,61,5,32
2024-04-09,16510,57524,46210,99866,59326,97595,41257,2724,969,52074,760,1668,3313,3684,6299,7898,4768,6210,3355,4816,717,130,568,69,62,27,41
2024-04-10,14138,62724,54157,96213,14362,89770,55669,50544,4462,48939,4062,5079,6608,7155,7402,1236,4922,4421,2178,9253,552,247,722,12,45,75,97
2024-04-11,69356,22552,35140,15293,35010,28133,33342,65578,74436,57981,4851,2761,8993,3587,6909,2693,2363,1750,3328,7628,753,388,635,73,80,42,86
2024-04-12,12073,92837,28622,2259,53010,14391,79427,13247,76972,60599,6594,5821,6858,2983,993,5483,8027,6916,5213,4770,850,36,185,27,83,16,80
2024-04-13,90649,71212,55720,56680,64761,94392,9089,57015,6920,83467,1452,5230,5083,2320,4090,8241,310,6378,1575,3896,756,690,503,58,28,35,64
2024-04-14,71396,20801,73470,83615,59318,54657,90221,19494,20418,77848,2581,6371,8850,1300,309,2342,1961,6616,5569,5870,496,635,489,52,22,89,90
2024-04-15,99369,13829,59861,27481,65303,77704,89049,50013,34525,33222,3926,546,2651,3393,937,3884,1948,1679,9105,2079,334,673,600,54,33,98,29
2024-04-16,96850,66671,51310,74053,36642,19172,58381,14433,62816,92024,4787,8217,7761,665,8452,869,3282,710,4804,7663,366,886,216,12,51,91,18
2024-04-17,90289,19874,24789,50177,84160,84250,66154,14306,3341,85969,3241,9829,9103,6240,5674,7671,218,3300,5133,6434,317,228,892,47,40,90,27
2024-04-18,62904,16351,92109,84405,50215,82326,54744,81157,60946,93661,7880,3573,916,9336,9443,9241,5284,9798,4277,7296,591,346,154,69,52,95,37
2024-04-19,26592,38838,43774,91819,8758,63771,15724,91314,86959,47543,1370,7010,5792,5856,9957,5245,8757,2019,4132,6316,222,106,949,71,26,85,23
2024-04-20,29379,29822,24933,27395,63254,65829,39579,26917,20063,91422,9186,1763,9385,1320,5451,3289,892,4290,1448,7357,899,689,390,5,60,99,33
2024-04-21,19980,85986,47577,69280,98092,25825,81059,57932,33830,71715,5543,1384,6975,5836,2326,4322,703,7162,4509,470,191,392,571,11,59,91,39
2024-04-22,15525,29914,83400,68369,96522,74106,84523,66484,76563,65685,7662,3493,5151,9395,6856,6643,1321,4108,2153,6831,369,495,636,82,93,79,37
2024-04-23,12681,26928,84568,79326,60597,77441,98277,62191,30322,97918,5890,9394,6338,8901,4916,9771,1007,2806,5292,8652,815,466,192,33,16,8,17
2024-04-24,69952,12165,74557,28269,17544,31458,29961,71554,18326,20760,6441,9828,9610,1054,3082,9422,4364,8493,2653,5224,382,567,101,82,60,50,47
2024-04-25,36594,90713,48830,35403,24376,63350,49922,46764,82390,56362,777,9136,6698,2988,7581,7323,4178,9700,7530,1657,95,465,777,8,62,71,60
2024-04-26,57620,82135,88910,47085,31718,65482,84174,34977,84592,37002,6912,2359,7064,9067,230,3557,4878,4292,3179,3749,551,477,460,19,93,77,37
2024-04-27,25842,31827,51849,73421,8418,64960,34316,24391,16970,95866,9943,8648,2356,6102,1611,8897,8947,2599,7671,9757,380,430,919,93,89,25,35
2024-04-28,37696,21957,22046,36692,64560,66075,18325,29166,9527,99349,8645,6772,3361,2640,4773,5555,6771,6035,9625,1386,601,374,875,79,73,2,95
2024-04-29,15877,86391,81274,81676,90575,32048,64302,41745,95540,13428,1937,2689,1242,1612,8518,804,5532,3564,2859,5321,460,330,803,8,61,3,82
2024-04-30,44624,5886,75181,44812,9211,39887,51882,98592,13100,35623,3810,5366,3352,3783,9442,7335,4865,8702,9454,153,64,111,819,47,59,54,28
2024-05-01,72031,10292,46130,26589,90676,42039,96046,5589,71405,98943,7618,6107,6935,4766,2832,7333,5398,2863,9727,6282,476,452,577,95,61,60,97
2024-05-02,27567,98924,51863,96125,32394,64549,84234,20036,87618,89421,7865,6190,9540,9899,1929,1291,3732,4499,501,23,237,365,872,39,63,74,20
2024-05-03,64857,31913,20095,44000,92069,67021,52931,48277,11046,89999,1085,3878,8682,2686,5611,78,5218,2300,4982,1733,245,377,183,57,98,89,43
2024-05-04,90869,86258,96303,1790,13869,54572,71317,12810,47525,3020,761,4562,7833,419,6674,2830,5075,6867,477,9992,950,395,845,12,28,32,55
2024-05-05,80183,7373,48867,30896,17520,86768,30554,76145,87183,83127,7227,6852,1236,9205,5395,1882,5795,5573,3815,478,889,493,30,67,22,52,63
2024-05-06,87661,22441,18944,47884,62669,61032,64782,29258,675,55196,6456,6301,711,9193,5000,1334,5056,5124,3581,8603,322,497,371,45,32,98,67
2024-05-07,12317,81118,75679,55486,53640,11641,98550,51697,35757,58353,4876,8039,6393,9366,1073,9098,6376,6149,3473,458,4,560,330,28,17,1,22
2024-05-08,56095,97809,58525,99356,37066,79058,17319,80729,82947,25743,3094,2057,5210,6852,3379,9322,9426,1998,7384,9935,963,856,373,7,22,24,10
2024-05-09,60325,15349,32360,62341,75210,62356,51398,75745,57573,85987,1468,8155,2344,3177,4101,1314,6459,5476,3361,9112,358,53,489,34,30,62,71
2024-05-10,78736,18262,50955,32467,23671,36298,5252,86570,16030,92419,9864,2396,4270,9528,3814,6159,4915,6569,5975,3971,157,788,615,61,25,40,81
